sample_id,policy_name,drawdown_start_replay_date,drawdown_end_replay_date,drawdown_depth,number_of_trades_in_drawdown,tickers_in_drawdown,themes_in_drawdown,worst_trade_in_drawdown,whether_overlay_excluded_worst_trade,whether_overlay_reduced_drawdown,whether_overlay_delayed_or_shifted_drawdown
27,overlay_theme_loss_cooldown_10pct_3,2025-02-27,2026-03-06,-0.3448450245156156,20,"ACHR,CORZ,F,INTC,IREN,JOBY,KTOS,MRNA,NVAX,RIVN,SOFI,XPEV","EV / mobility,biotech,crypto-adjacent / high beta,fintech,semiconductor / hardware,space / defense / nuclear",2026-03-06 NVAX pnl=-26.05,False,,
27,overlay_theme_loss_cooldown_10pct_5,2025-09-26,2026-03-06,-0.4336177918000623,8,"CORZ,F,INTC,MRNA,NVAX,RIVN,XPEV","EV / mobility,biotech,crypto-adjacent / high beta,semiconductor / hardware",2026-03-06 NVAX pnl=-20.39,False,,
27,overlay_theme_loss_cooldown_10pct_8,2025-09-26,2026-03-06,-0.4306461350661027,8,"CORZ,F,INTC,MRNA,NVAX,RIVN,XPEV","EV / mobility,biotech,crypto-adjacent / high beta,semiconductor / hardware",2026-03-06 NVAX pnl=-19.26,False,,
27,overlay_ticker_loss_cooldown_5pct_5,2025-02-27,2025-05-27,-0.30522276200170106,5,"ACHR,KTOS,XPEV","EV / mobility,space / defense / nuclear",2025-05-27 KTOS pnl=-14.06,True,,
27,overlay_ticker_loss_cooldown_5pct_10,2025-02-27,2025-05-16,-0.2614198167052866,4,"ACHR,KTOS,XPEV","EV / mobility,space / defense / nuclear",2025-05-16 ACHR pnl=-23.55,False,,
27,overlay_ticker_loss_cooldown_5pct_15,2025-02-27,2025-05-16,-0.2614198167052866,4,"ACHR,KTOS,XPEV","EV / mobility,space / defense / nuclear",2025-05-16 ACHR pnl=-23.55,False,,
27,overlay_ticker_loss_cooldown_8pct_5,2025-02-27,2025-06-12,-0.33736090414186504,8,"ACHR,KTOS,XPEV","EV / mobility,space / defense / nuclear",2025-06-12 KTOS pnl=-12.65,False,,
27,overlay_ticker_loss_cooldown_8pct_10,2025-02-27,2025-06-12,-0.33736090414186504,8,"ACHR,KTOS,XPEV","EV / mobility,space / defense / nuclear",2025-06-12 KTOS pnl=-12.65,False,,
27,overlay_ticker_loss_cooldown_8pct_15,2025-02-27,2025-06-12,-0.33736090414186504,8,"ACHR,KTOS,XPEV","EV / mobility,space / defense / nuclear",2025-06-12 KTOS pnl=-12.65,False,,
27,overlay_ticker_loss_cooldown_10pct_5,2025-02-27,2026-03-06,-0.34669122765375193,20,"ACHR,CORZ,F,INTC,IREN,JOBY,KTOS,MRNA,NVAX,RIVN,SOFI,XPEV","EV / mobility,biotech,crypto-adjacent / high beta,fintech,semiconductor / hardware,space / defense / nuclear",2026-03-06 NVAX pnl=-26.05,False,,
27,overlay_ticker_loss_cooldown_10pct_10,2025-02-27,2026-03-06,-0.34669122765375193,20,"ACHR,CORZ,F,INTC,IREN,JOBY,KTOS,MRNA,NVAX,RIVN,SOFI,XPEV","EV / mobility,biotech,crypto-adjacent / high beta,fintech,semiconductor / hardware,space / defense / nuclear",2026-03-06 NVAX pnl=-26.05,False,,
27,overlay_ticker_loss_cooldown_10pct_15,2025-02-27,2026-03-06,-0.34669122765375193,20,"ACHR,CORZ,F,INTC,IREN,JOBY,KTOS,MRNA,NVAX,RIVN,SOFI,XPEV","EV / mobility,biotech,crypto-adjacent / high beta,fintech,semiconductor / hardware,space / defense / nuclear",2026-03-06 NVAX pnl=-26.05,False,,
28,candidate34_frozen_baseline,2024-02-12,2025-07-02,-0.531813125622641,20,"ACHR,AFRM,BBAI,CORZ,F,GM,HOOD,IREN,KTOS,LI,PATH,RIVN,RKLB,S,SMR","AI / software,EV / mobility,crypto-adjacent / high beta,fintech,software,space / defense / nuclear",2025-07-02 BBAI pnl=-6.35,False,,
28,candidate35_trend_quality_frozen,2025-10-23,2026-03-25,-0.39433591935533474,11,"CORZ,F,HPE,INTC,NVAX,PATH,XPEV","AI / software,AI infrastructure,EV / mobility,biotech,crypto-adjacent / high beta,semiconductor / hardware",2026-03-25 HPE pnl=-9.26,False,,
28,overlay_market_regime_risk_off_skip,2025-10-23,2026-03-25,-0.38886561772614725,11,"CORZ,F,HPE,INTC,NVAX,PATH,XPEV","AI / software,AI infrastructure,EV / mobility,biotech,crypto-adjacent / high beta,semiconductor / hardware",2026-03-25 HPE pnl=-9.26,False,,
28,overlay_high_volatility_tail_skip,2024-03-18,2026-03-25,-0.40726626579809977,31,"CORZ,F,GM,HPE,INTC,KTOS,PLTR,RIVN,SOFI,XPEV","AI / software,AI infrastructure,EV / mobility,crypto-adjacent / high beta,fintech,semiconductor / hardware,space / defense / nuclear",2026-03-25 HPE pnl=-3.09,True,,
28,overlay_theme_loss_cooldown_5pct_3,2025-10-23,2026-03-25,-0.3390533334518798,10,"F,HPE,INTC,NVAX,PATH,XPEV","AI / software,AI infrastructure,EV / mobility,biotech,semiconductor / hardware",2026-03-25 HPE pnl=-10.80,True,,
28,overlay_theme_loss_cooldown_5pct_5,2025-09-29,2026-03-25,-0.39695570481442544,11,"CORZ,F,HPE,INTC,NVAX,PATH,XPEV","AI / software,AI infrastructure,EV / mobility,biotech,crypto-adjacent / high beta,semiconductor / hardware",2026-03-25 HPE pnl=-9.26,True,,
28,overlay_theme_loss_cooldown_5pct_8,2025-10-23,2026-03-25,-0.3498703000488278,7,"F,HPE,INTC,NVAX,PATH,XPEV","AI / software,AI infrastructure,EV / mobility,biotech,semiconductor / hardware",2026-03-25 HPE pnl=-7.71,True,,
28,overlay_theme_loss_cooldown_8pct_3,2025-10-23,2026-03-25,-0.3952856193786288,11,"CORZ,F,HPE,INTC,NVAX,PATH,XPEV","AI / software,AI infrastructure,EV / mobility,biotech,crypto-adjacent / high beta,semiconductor / hardware",2026-03-25 HPE pnl=-9.26,False,,
28,overlay_theme_loss_cooldown_8pct_5,2025-10-23,2026-03-25,-0.446842144375979,10,"CORZ,F,HPE,INTC,NVAX,PATH,XPEV","AI / software,AI infrastructure,EV / mobility,biotech,crypto-adjacent / high beta,semiconductor / hardware",2026-03-25 HPE pnl=-6.17,False,,
28,overlay_theme_loss_cooldown_8pct_8,2025-09-29,2026-03-25,-0.41052118086448475,10,"CORZ,F,HPE,INTC,NVAX,PATH,XPEV","AI / software,AI infrastructure,EV / mobility,biotech,crypto-adjacent / high beta,semiconductor / hardware",2026-03-25 HPE pnl=-7.71,False,,
28,overlay_theme_loss_cooldown_10pct_3,2025-10-23,2026-03-25,-0.39433591935533474,11,"CORZ,F,HPE,INTC,NVAX,PATH,XPEV","AI / software,AI infrastructure,EV / mobility,biotech,crypto-adjacent / high beta,semiconductor / hardware",2026-03-25 HPE pnl=-9.26,False,,
28,overlay_theme_loss_cooldown_10pct_5,2025-10-23,2026-03-25,-0.39433591935533474,11,"CORZ,F,HPE,INTC,NVAX,PATH,XPEV","AI / software,AI infrastructure,EV / mobility,biotech,crypto-adjacent / high beta,semiconductor / hardware",2026-03-25 HPE pnl=-9.26,False,,
28,overlay_theme_loss_cooldown_10pct_8,2025-09-29,2026-03-25,-0.39338288522782894,13,"CORZ,F,HPE,INTC,NVAX,PATH,XPEV","AI / software,AI infrastructure,EV / mobility,biotech,crypto-adjacent / high beta,semiconductor / hardware",2026-03-25 HPE pnl=-10.80,False,,
28,overlay_ticker_loss_cooldown_5pct_5,2025-09-29,2026-03-25,-0.2710182052750465,11,"CORZ,F,HPE,INTC,MRNA,NVAX,PATH,XPEV","AI / software,AI infrastructure,EV / mobility,biotech,crypto-adjacent / high beta,semiconductor / hardware",2026-03-25 HPE pnl=-7.71,True,,
28,overlay_ticker_loss_cooldown_5pct_10,2025-10-23,2026-01-22,-0.24886140525308542,6,"F,INTC,NVAX,PATH,XPEV","AI / software,EV / mobility,biotech,semiconductor / hardware",2026-01-22 NVAX pnl=-14.30,True,,
28,overlay_ticker_loss_cooldown_5pct_15,2025-09-29,2026-01-22,-0.25351896839517796,8,"CORZ,F,INTC,NVAX,PATH,XPEV","AI / software,EV / mobility,biotech,crypto-adjacent / high beta,semiconductor / hardware",2026-01-22 NVAX pnl=-16.21,True,,
28,overlay_ticker_loss_cooldown_8pct_5,2025-09-29,2026-03-25,-0.32603769118749093,12,"CORZ,F,HPE,INTC,MRNA,NVAX,PATH,XPEV","AI / software,AI infrastructure,EV / mobility,biotech,crypto-adjacent / high beta,semiconductor / hardware",2026-03-25 HPE pnl=-7.71,False,,
28,overlay_ticker_loss_cooldown_8pct_10,2025-09-29,2026-01-22,-0.30155669782840067,9,"CORZ,F,INTC,NVAX,PATH,XPEV","AI / software,EV / mobility,biotech,crypto-adjacent / high beta,semiconductor / hardware",2026-01-22 NVAX pnl=-13.35,True,,
28,overlay_ticker_loss_cooldown_8pct_15,2025-09-29,2026-01-22,-0.30155669782840067,9,"CORZ,F,INTC,NVAX,PATH,XPEV","AI / software,EV / mobility,biotech,crypto-adjacent / high beta,semiconductor / hardware",2026-01-22 NVAX pnl=-13.35,True,,
28,overlay_ticker_loss_cooldown_10pct_5,2025-10-23,2026-03-25,-0.39433591935533474,11,"CORZ,F,HPE,INTC,NVAX,PATH,XPEV","AI / software,AI infrastructure,EV / mobility,biotech,crypto-adjacent / high beta,semiconductor / hardware",2026-03-25 HPE pnl=-9.26,False,,
28,overlay_ticker_loss_cooldown_10pct_10,2025-10-23,2026-03-25,-0.39433591935533474,11,"CORZ,F,HPE,INTC,NVAX,PATH,XPEV","AI / software,AI infrastructure,EV / mobility,biotech,crypto-adjacent / high beta,semiconductor / hardware",2026-03-25 HPE pnl=-9.26,False,,
28,overlay_ticker_loss_cooldown_10pct_15,2025-10-23,2026-03-25,-0.39433591935533474,11,"CORZ,F,HPE,INTC,NVAX,PATH,XPEV","AI / software,AI infrastructure,EV / mobility,biotech,crypto-adjacent / high beta,semiconductor / hardware",2026-03-25 HPE pnl=-9.26,False,,
29,candidate34_frozen_baseline,2025-01-15,2026-01-14,-0.5478870175119048,16,"BBAI,F,GM,HOOD,INTC,IREN,JOBY,RIVN,RKLB,SDGR,SMR,SOFI,XPEV","AI / software,EV / mobility,biotech,crypto-adjacent / high beta,fintech,semiconductor / hardware,space / defense / nuclear",2026-01-14 INTC pnl=-3.46,False,,
29,candidate35_trend_quality_frozen,2025-08-08,2026-03-02,-0.43996968893994837,12,"CORZ,F,HPE,INTC,NIO,NVAX,SOFI","AI infrastructure,EV / mobility,biotech,crypto-adjacent / high beta,fintech,semiconductor / hardware",2026-03-02 NVAX pnl=-20.16,False,,
29,overlay_market_regime_risk_off_skip,2025-08-08,2026-03-02,-0.4463584116824554,12,"CORZ,F,HPE,INTC,NIO,NVAX,SOFI","AI infrastructure,EV / mobility,biotech,crypto-adjacent / high beta,fintech,semiconductor / hardware",2026-03-02 NVAX pnl=-20.16,False,,
29,overlay_high_volatility_tail_skip,2024-11-04,2026-03-26,-0.42140103537942253,20,"CORZ,F,HOOD,HPE,INTC,KTOS,RIVN,SOFI,XPEV","AI infrastructure,EV / mobility,crypto-adjacent / high beta,fintech,semiconductor / hardware,space / defense / nuclear",2026-03-26 HPE pnl=-3.17,True,,
29,overlay_theme_loss_cooldown_5pct_3,2025-08-08,2026-04-22,-0.4319379306288105,10,"CORZ,F,HPE,INTC,NIO,NVAX,SOFI","AI infrastructure,EV / mobility,biotech,crypto-adjacent / high beta,fintech,semiconductor / hardware",2026-04-22 CORZ pnl=-8.25,True,,
29,overlay_theme_loss_cooldown_5pct_5,2025-08-08,2026-04-22,-0.4595994956170344,11,"CORZ,F,HPE,INTC,MRNA,NIO,SOFI","AI infrastructure,EV / mobility,biotech,crypto-adjacent / high beta,fintech,semiconductor / hardware",2026-04-22 CORZ pnl=-11.55,True,,
29,overlay_theme_loss_cooldown_5pct_8,2024-03-19,2026-04-22,-0.5297894804831891,30,"CORZ,F,GM,HOOD,HPE,INTC,IREN,KTOS,MRNA,NIO,OKLO,PLTR,RBLX,RIVN,RKLB,SOFI,XPEV","AI / software,AI infrastructure,EV / mobility,biotech,consumer internet,crypto-adjacent / high beta,fintech,semiconductor / hardware,space / defense / nuclear",2026-04-22 CORZ pnl=-3.30,True,,
29,overlay_theme_loss_cooldown_8pct_3,2025-08-08,2026-03-26,-0.4072837586269592,11,"CORZ,F,HPE,INTC,NIO,SOFI","AI infrastructure,EV / mobility,crypto-adjacent / high beta,fintech,semiconductor / hardware",2026-03-26 HPE pnl=-9.50,False,,
29,overlay_theme_loss_cooldown_8pct_5,2025-08-08,2026-03-26,-0.3836635652931101,10,"CORZ,F,HPE,INTC,NIO,SOFI","AI infrastructure,EV / mobility,crypto-adjacent / high beta,fintech,semiconductor / hardware",2026-03-26 HPE pnl=-9.50,False,,
29,overlay_theme_loss_cooldown_8pct_8,2025-08-08,2026-03-26,-0.5020431431606529,10,"CORZ,F,HPE,INTC,NIO,RIVN,SOFI","AI infrastructure,EV / mobility,crypto-adjacent / high beta,fintech,semiconductor / hardware",2026-03-26 HPE pnl=-9.50,False,,
29,overlay_theme_loss_cooldown_10pct_3,2025-08-08,2026-03-02,-0.45168463404010406,12,"CORZ,F,HPE,INTC,NIO,NVAX,SOFI","AI infrastructure,EV / mobility,biotech,crypto-adjacent / high beta,fintech,semiconductor / hardware",2026-03-02 NVAX pnl=-23.51,False,,
29,overlay_theme_loss_cooldown_10pct_5,2025-08-08,2026-03-26,-0.45792955577482686,13,"CORZ,F,HPE,INTC,NIO,SOFI","AI infrastructure,EV / mobility,crypto-adjacent / high beta,fintech,semiconductor / hardware",2026-03-26 HPE pnl=-11.09,False,,
29,overlay_theme_loss_cooldown_10pct_8,2025-08-08,2026-03-26,-0.4505949891094463,13,"CORZ,F,HPE,INTC,NIO,SOFI","AI infrastructure,EV / mobility,crypto-adjacent / high beta,fintech,semiconductor / hardware",2026-03-26 HPE pnl=-12.67,False,,
29,overlay_ticker_loss_cooldown_5pct_5,2025-08-08,2026-04-22,-0.4369341847927607,12,"CORZ,F,HPE,INTC,MRNA,NIO,NVAX,SOFI","AI infrastructure,EV / mobility,biotech,crypto-adjacent / high beta,fintech,semiconductor / hardware",2026-04-22 CORZ pnl=-8.25,True,,
29,overlay_ticker_loss_cooldown_5pct_10,2025-08-08,2026-04-22,-0.4374749574776521,12,"CORZ,F,HPE,INTC,MRNA,NIO,NVAX,SOFI","AI infrastructure,EV / mobility,biotech,crypto-adjacent / high beta,fintech,semiconductor / hardware",2026-04-22 CORZ pnl=-6.60,True,,
29,overlay_ticker_loss_cooldown_5pct_15,2025-08-08,2026-04-22,-0.3795881546390323,11,"CORZ,F,HPE,INTC,MRNA,NIO,NVAX","AI infrastructure,EV / mobility,biotech,crypto-adjacent / high beta,semiconductor / hardware",2026-04-22 CORZ pnl=-8.25,True,,
29,overlay_ticker_loss_cooldown_8pct_5,2025-08-08,2026-03-02,-0.40097427921592155,11,"CORZ,F,HPE,INTC,NIO,NVAX,SOFI","AI infrastructure,EV / mobility,biotech,crypto-adjacent / high beta,fintech,semiconductor / hardware",2026-03-02 NVAX pnl=-22.40,False,,
29,overlay_ticker_loss_cooldown_8pct_10,2025-08-08,2026-03-02,-0.3772085130964744,11,"CORZ,F,HPE,INTC,NIO,NVAX,SOFI","AI infrastructure,EV / mobility,biotech,crypto-adjacent / high beta,fintech,semiconductor / hardware",2026-03-02 NVAX pnl=-21.28,False,,
29,overlay_ticker_loss_cooldown_8pct_15,2025-08-08,2026-03-02,-0.3772085130964744,11,"CORZ,F,HPE,INTC,NIO,NVAX,SOFI","AI infrastructure,EV / mobility,biotech,crypto-adjacent / high beta,fintech,semiconductor / hardware",2026-03-02 NVAX pnl=-21.28,False,,
29,overlay_ticker_loss_cooldown_10pct_5,2025-08-08,2026-03-02,-0.45168463404010406,12,"CORZ,F,HPE,INTC,NIO,NVAX,SOFI","AI infrastructure,EV / mobility,biotech,crypto-adjacent / high beta,fintech,semiconductor / hardware",2026-03-02 NVAX pnl=-23.51,False,,
29,overlay_ticker_loss_cooldown_10pct_10,2025-08-08,2026-03-02,-0.4346829713152578,12,"CORZ,F,HPE,INTC,NIO,NVAX,SOFI","AI infrastructure,EV / mobility,biotech,crypto-adjacent / high beta,fintech,semiconductor / hardware",2026-03-02 NVAX pnl=-21.28,False,,
29,overlay_ticker_loss_cooldown_10pct_15,2025-08-08,2026-03-02,-0.4346829713152578,12,"CORZ,F,HPE,INTC,NIO,NVAX,SOFI","AI infrastructure,EV / mobility,biotech,crypto-adjacent / high beta,fintech,semiconductor / hardware",2026-03-02 NVAX pnl=-21.28,False,,
0,overlay_combined_conservative,2025-09-23,2026-03-27,-0.2216741734327028,8,"CORZ,F,HPE,INTC","AI infrastructure,EV / mobility,crypto-adjacent / high beta,semiconductor / hardware",2026-03-27 HPE pnl=-12.62,True,,
1,overlay_combined_conservative,2024-09-17,2025-02-25,-0.25333792878712125,8,"HOOD,HPE,KTOS,PLTR,SOFI,XPEV","AI / software,AI infrastructure,EV / mobility,fintech,space / defense / nuclear",2025-02-25 XPEV pnl=-5.79,True,,
2,overlay_combined_conservative,2024-10-04,2024-12-13,-0.1598551543985437,4,"HOOD,PLTR,SOFI","AI / software,fintech",2024-12-13 SOFI pnl=-7.70,True,,
3,overlay_combined_conservative,2025-04-30,2026-01-13,-0.15837808180789859,10,"CORZ,F,INTC,KTOS,SOFI,XPEV","EV / mobility,crypto-adjacent / high beta,fintech,semiconductor / hardware,space / defense / nuclear",2026-01-13 INTC pnl=-6.72,True,,
4,overlay_combined_conservative,2025-02-03,2026-03-25,-0.4209127504180832,17,"CORZ,F,HPE,INTC,KTOS,RIVN,SOFI,XPEV","AI infrastructure,EV / mobility,crypto-adjacent / high beta,fintech,semiconductor / hardware,space / defense / nuclear",2026-03-25 HPE pnl=-3.09,True,,
5,overlay_combined_conservative,2024-03-20,2024-08-26,-0.24404386910487752,8,"CCJ,GM,HOOD,KTOS,OKLO,PLTR,RBLX","AI / software,EV / mobility,consumer internet,fintech,space / defense / nuclear",2024-08-26 KTOS pnl=-3.84,True,,
6,overlay_combined_conservative,2025-09-23,2026-03-27,-0.237292382745108,8,"CORZ,F,HPE,INTC","AI infrastructure,EV / mobility,crypto-adjacent / high beta,semiconductor / hardware",2026-03-27 HPE pnl=-14.20,True,,
7,overlay_combined_conservative,2024-09-17,2025-02-25,-0.2541209851985693,8,"HOOD,HPE,KTOS,PLTR,SOFI,XPEV","AI / software,AI infrastructure,EV / mobility,fintech,space / defense / nuclear",2025-02-25 XPEV pnl=-5.79,True,,
8,overlay_combined_conservative,2024-10-04,2024-12-12,-0.16079573011178527,4,"HOOD,PLTR,SOFI","AI / software,fintech",2024-12-12 SOFI pnl=-7.82,True,,
9,overlay_combined_conservative,2025-04-30,2025-07-11,-0.15087950960454144,4,"KTOS,SOFI","fintech,space / defense / nuclear",2025-07-11 SOFI pnl=-7.02,True,,
10,overlay_combined_conservative,2025-02-03,2026-03-25,-0.44357681247095937,17,"CORZ,F,HPE,INTC,KTOS,RIVN,SOFI,XPEV","AI infrastructure,EV / mobility,crypto-adjacent / high beta,fintech,semiconductor / hardware,space / defense / nuclear",2026-03-25 HPE pnl=-4.63,True,,
11,overlay_combined_conservative,2024-03-20,2024-08-26,-0.24404386910487752,8,"CCJ,GM,HOOD,KTOS,OKLO,PLTR,RBLX","AI / software,EV / mobility,consumer internet,fintech,space / defense / nuclear",2024-08-26 KTOS pnl=-3.84,True,,
12,overlay_combined_conservative,2025-09-23,2026-03-27,-0.2194822854374443,8,"F,HPE,INTC","AI infrastructure,EV / mobility,semiconductor / hardware",2026-03-27 HPE pnl=-14.20,True,,
13,overlay_combined_conservative,2024-09-16,2025-02-25,-0.27040885140164417,8,"HOOD,HPE,KTOS,PLTR,SOFI,XPEV","AI / software,AI infrastructure,EV / mobility,fintech,space / defense / nuclear",2025-02-25 XPEV pnl=-7.24,True,,
14,overlay_combined_conservative,2024-10-04,2024-12-12,-0.16842547213121106,4,"HOOD,PLTR,SOFI","AI / software,fintech",2024-12-12 SOFI pnl=-7.82,True,,
15,overlay_combined_conservative,2024-06-12,2024-10-23,-0.13738165502477995,6,"F,HPE,KTOS,RBLX,SOFI","AI infrastructure,EV / mobility,consumer internet,fintech,space / defense / nuclear",2024-10-23 SOFI pnl=-6.06,True,,
16,overlay_combined_conservative,2025-02-03,2026-03-25,-0.45754846648880243,18,"CORZ,F,HPE,INTC,KTOS,RIVN,SOFI,XPEV","AI infrastructure,EV / mobility,crypto-adjacent / high beta,fintech,semiconductor / hardware,space / defense / nuclear",2026-03-25 HPE pnl=-4.63,True,,
17,overlay_combined_conservative,2024-03-20,2024-08-26,-0.24958347307151973,8,"CCJ,GM,HOOD,HPE,KTOS,OKLO,RBLX","AI infrastructure,EV / mobility,consumer internet,fintech,space / defense / nuclear",2024-08-26 KTOS pnl=-3.84,True,,
18,overlay_combined_conservative,2025-10-17,2026-03-27,-0.14713165088805935,7,"F,HPE,INTC","AI infrastructure,EV / mobility,semiconductor / hardware",2026-03-27 HPE pnl=-17.36,True,,
19,overlay_combined_conservative,2024-09-16,2025-02-25,-0.26817410236280737,8,"HOOD,HPE,KTOS,PLTR,SOFI,XPEV","AI / software,AI infrastructure,EV / mobility,fintech,space / defense / nuclear",2025-02-25 XPEV pnl=-7.24,True,,
20,overlay_combined_conservative,2024-10-04,2024-12-12,-0.1731632573730133,4,"HOOD,PLTR,SOFI","AI / software,fintech",2024-12-12 SOFI pnl=-6.70,True,,
21,overlay_combined_conservative,2024-09-26,2024-10-23,-0.10881735697254757,3,"RKLB,SOFI","fintech,space / defense / nuclear",2024-10-23 SOFI pnl=-6.73,True,,
22,overlay_combined_conservative,2025-02-03,2026-03-25,-0.40787747948893927,18,"CORZ,F,HPE,INTC,KTOS,RIVN,SOFI,XPEV","AI infrastructure,EV / mobility,crypto-adjacent / high beta,fintech,semiconductor / hardware,space / defense / nuclear",2026-03-25 HPE pnl=-4.63,True,,
23,overlay_combined_conservative,2024-03-19,2024-08-26,-0.24515238273160755,10,"CCJ,GM,HPE,KTOS,OKLO,PLTR,RBLX","AI / software,AI infrastructure,EV / mobility,consumer internet,space / defense / nuclear",2024-08-26 KTOS pnl=-3.84,True,,
24,overlay_combined_conservative,2025-10-17,2026-03-27,-0.20523117676913738,8,"F,HPE,INTC","AI infrastructure,EV / mobility,semiconductor / hardware",2026-03-27 HPE pnl=-14.20,True,,
25,overlay_combined_conservative,2024-09-16,2025-02-25,-0.24583018050226113,8,"HOOD,KTOS,PLTR,SOFI,XPEV","AI / software,EV / mobility,fintech,space / defense / nuclear",2025-02-25 XPEV pnl=-5.79,True,,
26,overlay_combined_conservative,2024-10-03,2025-01-22,-0.1683644882704174,6,"HOOD,HPE,PLTR,SOFI","AI / software,AI infrastructure,fintech",2025-01-22 SOFI pnl=-7.83,True,,
27,overlay_combined_conservative,2024-10-04,2024-10-23,-0.11320453590076796,3,"PLTR,SOFI","AI / software,fintech",2024-10-23 SOFI pnl=-8.75,True,,
28,overlay_combined_conservative,2024-03-18,2026-03-25,-0.40726626579809977,31,"CORZ,F,GM,HPE,INTC,KTOS,PLTR,RIVN,SOFI,XPEV","AI / software,AI infrastructure,EV / mobility,crypto-adjacent / high beta,fintech,semiconductor / hardware,space / defense / nuclear",2026-03-25 HPE pnl=-3.09,True,,
29,overlay_combined_conservative,2024-11-04,2026-03-26,-0.42140103537942253,20,"CORZ,F,HOOD,HPE,INTC,KTOS,RIVN,SOFI,XPEV","AI infrastructure,EV / mobility,crypto-adjacent / high beta,fintech,semiconductor / hardware,space / defense / nuclear",2026-03-26 HPE pnl=-3.17,True,,
