candidate_id,variant,remaining_trade_count,avg_realized_return,avg_realized_excess_return,median_realized_return,realized_win_rate,worst_realized_return,best_realized_return,stop_hit_rate,target_1_hit_rate,target_2_hit_rate,time_exit_rate,avg_holding_days,avg_realized_excess_excluding_best_trade,valid_windows,windows_positive_realized_excess,windows_win_rate_ge_52pct
3,base,21,-0.015217392619955456,-0.017086277267756172,-0.07384887566787413,0.23809523809523808,-0.13844028760567428,0.2763157853024887,0.7619047619047619,0.23809523809523808,0.0,0.0,4.619047619047619,-0.030708435331349215,7,3,2
3,excluding_mstr,21,-0.015217392619955456,-0.017086277267756172,-0.07384887566787413,0.23809523809523808,-0.13844028760567428,0.2763157853024887,0.7619047619047619,0.23809523809523808,0.0,0.0,4.619047619047619,-0.030708435331349215,7,3,2
3,excluding_most_selected_ticker,17,0.00573339413839391,0.0036925427294000187,-0.07103008948800504,0.29411764705882354,-0.13844028760567428,0.2763157853024887,0.7058823529411765,0.29411764705882354,0.0,0.0,4.705882352941177,-0.012036478600269025,7,3,2
3,excluding_top3_selected_tickers,10,0.040263603778473864,0.037741238562035984,-0.0456768150306881,0.4,-0.13844028760567428,0.2763157853024887,0.6,0.4,0.0,0.0,5.7,0.013561722401806123,6,3,2
3,per_ticker_cap_10_full_period,21,-0.015217392619955456,-0.017086277267756172,-0.07384887566787413,0.23809523809523808,-0.13844028760567428,0.2763157853024887,0.7619047619047619,0.23809523809523808,0.0,0.0,4.619047619047619,-0.030708435331349215,7,3,2
3,per_ticker_cap_5_per_year,21,-0.015217392619955456,-0.017086277267756172,-0.07384887566787413,0.23809523809523808,-0.13844028760567428,0.2763157853024887,0.7619047619047619,0.23809523809523808,0.0,0.0,4.619047619047619,-0.030708435331349215,7,3,2
3,equal_ticker_weighted,21,0.02335194870326298,0.022500008244709425,0.015569718390479765,0.3409090909090909,-0.13844028760567428,0.2763157853024887,0.6590909090909091,0.3409090909090909,0.0,0.0,5.166666666666666,-0.030708435331349215,7,3,2
4,base,13,0.008989016512080216,0.005271000427982504,-0.07384887566787413,0.3076923076923077,-0.13844028760567428,0.2763157853024887,0.6923076923076923,0.3076923076923077,0.0,0.0,5.230769230769231,-0.01556948987002768,7,3,3
4,excluding_mstr,13,0.008989016512080216,0.005271000427982504,-0.07384887566787413,0.3076923076923077,-0.13844028760567428,0.2763157853024887,0.6923076923076923,0.3076923076923077,0.0,0.0,5.230769230769231,-0.01556948987002768,7,3,3
4,excluding_most_selected_ticker,10,0.04078748423454866,0.036587032507922265,-0.0715734469656068,0.4,-0.13844028760567428,0.2763157853024887,0.6,0.4,0.0,0.0,5.5,0.012279271230568663,6,3,3
