sample_id,filter_name,filter_description,replay_rounds,original_buy_count,filtered_buy_count,excluded_decision_count,excluded_loser_count,excluded_winner_count,excluded_stopped_out_then_20d_positive_count,no_trade_count_after_filter,trade_simulation_accuracy,accuracy_1d,accuracy_3d,accuracy_5d,accuracy_10d,accuracy_20d,average_return_20d,median_return_20d,average_win,average_loss,profit_factor,ending_account_value,max_drawdown,worst_trade_account_loss,ending_value_excluding_best_decision,top_ticker_profit_share,top_ticker_loss_share,passes_phase1d_diagnostic_gate
0,volatility_plus_smoke_score,Combination: high_volatility_20d plus minimum_smoke_score.,100,34,20,14,10,4,4,80,0.5,0.6,0.5,0.45,0.5,0.65,0.1787822907191034,0.07325916133844446,19.67368202517374,-10.161901260730183,1.9360237341806341,195.1178076444356,-0.22687112128781395,-0.10013179206987895,159.00734134783085,0.22264590441947418,0.21547051385487068,True
0,risk_stack_filter,"Combination: high_atr_pct, high_volatility_20d, and extreme_entry_gap_pct.",100,34,23,11,6,5,4,77,0.391304347826087,0.4782608695652174,0.43478260869565216,0.43478260869565216,0.391304347826087,0.5217391304347826,0.049099302784145184,0.004972384016081577,16.711996963531266,-8.97784677914209,1.1966596093367037,124.71811776379214,-0.4551028064011212,-0.09589702328616449,98.24726914487603,0.21119774845985306,0.17420579314017592,False
1,high_atr_pct,Exclude atr_pct above 0.0691,100,34,26,8,4,4,1,74,0.6153846153846154,0.5,0.4230769230769231,0.4230769230769231,0.5384615384615384,0.5,0.002788601705712567,0.004980925568160988,19.820215780683952,-16.45199175078526,1.9275687545601086,252.60353498309064,-0.2710185781630339,-0.09541913219779993,204.45624658761764,0.15182506376392343,0.2801794270140194,False
1,high_volatility_20d,Exclude volatility_20d above 0.0697,100,34,29,5,3,2,0,71,0.6206896551724138,0.5172413793103449,0.4482758620689655,0.41379310344827586,0.5862068965517241,0.5517241379310345,0.0601270545629565,0.03183082952469274,26.3130418863751,-20.669519703282912,2.0831497549572298,346.2700372186397,-0.27069357515770787,-0.12065896371700574,274.0491046254302,0.18196597999209446,0.27258813886919525,True
1,extreme_entry_gap_pct,Exclude absolute entry_gap_pct above 0.0362,100,34,24,10,5,5,1,76,0.625,0.5833333333333334,0.5416666666666666,0.5,0.5833333333333334,0.5833333333333334,0.06050141437907345,0.053650432400441095,24.027436305055193,-19.816220638199432,2.0208559394971832,282.06555883203305,-0.27171512912642637,-0.1264517883445543,221.88144833769184,0.16698718839645524,0.27854821451438827,False
1,minimum_decision_strength,Require decision_strength >= 0.5863,100,34,28,6,2,4,2,72,0.5714285714285714,0.5,0.4642857142857143,0.4642857142857143,0.4642857142857143,0.5,0.05442415981595281,0.01369935030008873,24.4417916537183,-19.479074883784538,1.6730289160405662,257.31976785407835,-0.3407689351887576,-0.1258732515223506,208.59185626459202,0.22038434564948228,0.1973559919151389,False
1,minimum_smoke_score,Require smoke_score >= 0.8839,100,34,23,11,5,6,2,77,0.6086956521739131,0.6086956521739131,0.5217391304347826,0.5217391304347826,0.4782608695652174,0.5652173913043478,0.07010178583254785,0.03662420563525837,24.096417452714913,-20.555282715842818,1.8235368764189541,252.3522998954234,-0.2559731441005346,-0.12630540606517796,204.20501149995042,0.21072711171092495,0.2297989234010566,False
1,low_relative_volume_prev20,Require relative_volume_prev20 >= 1.8162,100,34,29,5,3,2,1,71,0.6206896551724138,0.4827586206896552,0.4827586206896552,0.4482758620689655,0.4827586206896552,0.5172413793103449,0.034317299890783345,0.03183082952469274,25.571544219683126,-19.71331976675674,2.1226432474005614,343.4412785199721,-0.22102906261852684,-0.12348923157721034,271.2203459267626,0.15690386151446128,0.27643725190401075,True
1,weak_distance_from_high,Require distance_from_52w_high_pct >= -0.1624,100,34,24,10,5,5,1,76,0.625,0.5833333333333334,0.5416666666666666,0.5,0.5416666666666666,0.5833333333333334,0.07812353858969945,0.053650432400441095,23.58398847134911,-19.10706914866915,2.0571782698021117,281.7962047322143,-0.2252994853463065,-0.12722006711672965,221.61209423787307,0.2009520383425689,0.20438633091890776,False
1,extreme_short_term_runup,Exclude return_5d_prior above 0.3309,100,34,30,4,1,3,0,70,0.5666666666666667,0.5,0.4666666666666667,0.43333333333333335,0.5666666666666667,0.5666666666666667,0.05666176501773283,0.03422751757997555,21.58050162995766,-17.03453619252716,1.6566729882564688,245.41955720642716,-0.26329022590132556,-0.12759367543993536,197.27226881095416,0.19377175463198082,0.19197306019626548,False
1,theme_concentration_cap,"Within each sample, allow at most 3 entries per deterministic local theme.",100,34,18,16,8,8,1,82,0.6666666666666666,0.6111111111111112,0.5555555555555556,0.5,0.4444444444444444,0.5555555555555556,0.06527640517117379,0.02550909284804781,13.506007852020744,-12.932129125095534,2.0887523966663104,184.47931947367573,-0.22102906261852684,-0.11856168027011257,158.88263999053447,0.1579339096323687,0.40228165589154785,False
1,repeated_loser_ticker_cooldown,"Within each sample, skip a ticker after its prior baseline losing BUY.",100,34,26,8,4,4,1,74,0.6153846153846154,0.6153846153846154,0.5,0.46153846153846156,0.5,0.5,0.02009822893474791,0.01369935030008873,18.258327405401666,-15.20824376509528,1.9208874015874666,240.05080083547384,-0.22102906261852684,-0.1240795843474127,191.90351244000084,0.1648127705184429,0.16503126234485832,False
